,0,1,2,3
5653,morris,0.0,0.0,1.0
5654,morse,0.0,0.0,1.0
5655,mortal,0.125,0.625,0.0
5656,morton,0.0,0.0,1.0
5657,mostly,0.0,0.0,1.0
5658,mostow,0.0,0.0,1.0
5659,mot,0.375,0.0,0.0
5660,motel,0.0,0.0,1.0
5661,mother,0.0,0.0,1.0
5662,motherdaughter,0.0,0.0,1.0
5663,motif,0.0,0.0,1.0
5664,motion,0.0,0.125,0.0
5665,motivated,0.0,0.0,1.0
5666,motivation,0.25,0.0,0.0
5667,motto,0.0,0.0,1.0
5668,mount,0.0,0.0,1.0
5669,mountain,0.0,0.0,1.0
5670,mounting,0.0,0.0,1.0
5671,mourner,0.0,0.125,0.0
5672,mouse,0.125,0.25,0.0
5673,mouth,0.0,0.0,1.0
5674,move,0.375,0.25,0.0
5675,moved,0.0,0.5,0.0
5676,movement,0.0,0.125,0.0
5677,movie,0.0,0.0,1.0
5678,moviegoer,0.0,0.0,1.0
5679,moviegoing,0.0,0.0,1.0
5680,moviemaking,0.0,0.0,1.0
5681,moviepage,0.0,0.0,1.0
5682,moving,0.625,0.0,0.0
5683,mpaa,0.0,0.0,1.0
5684,mr,0.0,0.0,1.0
5685,mst3k,0.0,0.0,1.0
5686,mtv,0.0,0.0,1.0
5687,much,0.375,0.125,0.0
5688,muchneeded,0.0,0.0,1.0
5689,mud,0.0,0.375,0.0
5690,muddle,0.0,0.5,0.0
5691,muddled,0.125,0.125,0.0
5692,mugging,0.125,0.375,0.0
5693,mulan,0.0,0.0,1.0
5694,mulcahy,0.0,0.0,1.0
5695,mulder,0.0,0.0,1.0
5696,mulholland,0.0,0.0,1.0
5697,multidimensional,0.125,0.25,0.0
5698,multifaceted,0.25,0.0,0.0
5699,multilayered,0.0,0.0,1.0
5700,multiple,0.0,0.0,1.0
5701,multiplex,0.0,0.0,1.0
5702,multiplicity,0.0,0.125,0.0
5703,multitude,0.0,0.25,0.0
5704,mumble,0.125,0.625,0.0
5705,mumford,0.0,0.0,1.0
5706,mummy,0.875,0.0,0.0
5707,mundane,0.25,0.5,0.0
5708,muppet,0.0,0.0,1.0
5709,muppets,0.0,0.0,1.0
5710,murder,0.0,0.625,0.0
5711,murderer,0.0,0.0,1.0
5712,muriel,0.0,0.0,1.0
5713,murky,0.0,0.0,1.0
5714,murphy,0.0,0.0,1.0
5715,murray,0.0,0.0,1.0
5716,mus,0.0,0.0,1.0
5717,muscle,0.125,0.25,0.0
5718,muse,0.0,0.0,1.0
5719,museum,0.0,0.0,1.0
5720,mush,0.375,0.5,0.0
5721,music,0.875,0.0,0.0
5722,musical,0.625,0.125,0.0
5723,musician,0.0,0.0,1.0
5724,musing,0.25,0.0,0.0
5725,musker,0.0,0.0,1.0
5726,musketeer,0.0,0.0,1.0
5727,must,0.625,0.875,0.0
5728,muster,0.0,0.0,1.0
5729,mutant,0.0,0.375,0.0
5730,mute,0.25,0.5,0.0
5731,muted,0.125,0.0,0.0
5732,mutual,0.0,0.0,1.0
5733,myers,0.0,0.0,1.0
5734,mysterious,0.5,0.5,0.0
5735,mysteriously,0.25,0.0,0.0
5736,mystery,0.25,0.0,0.0
5737,mystical,0.5,0.5,0.0
5738,mysticism,0.125,0.25,0.0
5739,myth,0.0,0.0,1.0
5740,mythology,0.0,0.0,1.0
5741,na,0.0,0.0,1.0
5742,nagging,0.0,0.625,0.0
5743,nail,0.5,0.25,0.0
5744,nair,0.0,0.0,1.0
5745,naive,0.625,0.625,0.0
5746,naked,0.625,0.75,0.0
5747,name,0.5,0.125,0.0
5748,named,0.0,0.0,1.0
5749,namely,0.0,0.0,1.0
5750,naming,0.5,0.0,0.0
5751,nancy,0.0,0.0,1.0
5752,narcissistic,0.25,0.0,0.0
5753,narrated,0.0,0.0,1.0
5754,narration,0.0,0.0,1.0
5755,narrative,0.125,0.25,0.0
5756,narrator,0.0,0.0,1.0
5757,narrow,0.5,0.25,0.0
5758,nary,0.0,0.0,1.0
5759,nastiness,0.125,0.875,0.0
5760,nasty,0.125,0.875,0.0
5761,nat,0.0,0.0,1.0
5762,natalie,0.0,0.0,1.0
5763,natasha,0.0,0.0,1.0
5764,nathan,0.0,0.0,1.0
5765,nation,0.0,0.0,1.0
5766,national,0.0,0.0,1.0
5767,native,0.125,0.0,0.0
5768,natural,0.375,0.625,0.0
5769,naturalistic,0.375,0.625,0.0
5770,naturally,0.125,0.25,0.0
5771,nature,0.5,0.0,0.0
5772,nauseam,0.0,0.0,1.0
5773,nava,0.0,0.0,1.0
5774,navy,0.0,0.125,0.0
5775,nazi,0.0,0.0,1.0
5776,nba,0.0,0.0,1.0
5777,nc17,0.0,0.0,1.0
5778,neal,0.0,0.0,1.0
5779,near,0.5,0.5,0.0
5780,nearly,0.125,0.0,0.0
5781,nearperfect,0.0,0.0,1.0
5782,neat,0.875,0.375,0.0
5783,neatly,0.0,0.125,0.0
5784,necessarily,0.25,0.0,0.0
5785,necessary,0.625,0.125,0.0
5786,necessity,0.0,0.125,0.0
5787,neck,0.5,0.0,0.0
5788,ned,0.0,0.0,1.0
5789,need,0.375,0.375,0.0
5790,needed,0.125,0.0,0.0
5791,needful,0.125,0.0,0.0
5792,needing,0.0,0.0,1.0
5793,needle,0.0,0.125,0.0
5794,needlessly,0.0,0.5,0.0
5795,neeson,0.0,0.0,1.0
5796,nefarious,0.222,0.778,0.0
5797,negative,0.125,0.875,0.0
5798,neglected,0.125,0.375,0.0
5799,negotiator,0.0,0.0,1.0
5800,negro,0.0,0.0,1.0
5801,neighbor,0.0,0.0,1.0
5802,neighborhood,0.0,0.125,0.0
5803,neil,0.0,0.0,1.0
5804,neill,0.0,0.0,1.0
5805,neither,0.0,0.25,0.0
5806,nell,0.0,0.0,1.0
5807,nelly,0.0,0.0,1.0
5808,nelson,0.0,0.0,1.0
5809,neon,0.0,0.0,1.0
5810,nerd,0.0,0.5,0.0
5811,nerve,0.25,0.75,0.0
5812,nervous,0.125,0.625,0.0
5813,nest,0.25,0.25,0.0
5814,net,0.0,0.0,1.0
5815,network,0.0,0.0,1.0
5816,neurosis,0.125,0.5,0.0
5817,neurotic,0.0,0.75,0.0
5818,neutral,0.5,0.75,0.0
5819,never,0.125,0.625,0.0
5820,nevertheless,0.125,0.5,0.0
5821,new,0.375,0.625,0.0
5822,newcomer,0.0,0.0,1.0
5823,newell,0.0,0.0,1.0
5824,newest,0.0,0.0,1.0
5825,newman,0.0,0.0,1.0
5826,news,0.5,0.125,0.0
5827,newspaper,0.0,0.0,1.0
5828,newsreel,0.0,0.0,1.0
5829,newton,0.0,0.0,1.0
5830,next,0.0,0.125,0.0
5831,niccol,0.0,0.0,1.0
5832,nice,0.875,0.375,0.0
5833,nicely,0.25,0.0,0.0
5834,nicest,0.0,0.0,1.0
5835,niche,0.25,0.0,0.0
5836,nicholas,0.0,0.0,1.0
5837,nichols,0.0,0.0,1.0
5838,nicholson,0.0,0.0,1.0
5839,nick,0.0,0.0,1.0
5840,nickolas,0.0,0.0,1.0
5841,nicky,0.0,0.0,1.0
5842,nicolas,0.0,0.0,1.0
5843,nicole,0.0,0.0,1.0
5844,nielsen,0.0,0.0,1.0
5845,nifty,0.875,0.0,0.0
5846,nigel,0.0,0.0,1.0
5847,night,0.125,0.375,0.0
5848,nightclub,0.0,0.0,1.0
5849,nightmare,0.125,0.25,0.0
5850,nightmarish,0.25,0.625,0.0
5851,nighttime,0.0,0.0,1.0
5852,nihilistic,0.0,0.0,1.0
5853,nikita,0.0,0.0,1.0
5854,nina,0.0,0.0,1.0
5855,nine,0.0,0.0,1.0
5856,nineteenth,0.0,0.0,1.0
5857,ninety,0.0,0.0,1.0
5858,ninetyminute,0.0,0.0,1.0
5859,ninja,0.0,0.0,1.0
5860,niro,0.0,0.0,1.0
5861,nixon,0.0,0.0,1.0
5862,noah,0.0,0.0,1.0
5863,noble,0.625,0.25,0.0
5864,nobody,0.0,0.0,1.0
5865,nod,0.0,0.125,0.0
5866,noelle,0.0,0.0,1.0
5867,noir,0.0,0.0,1.0
5868,noise,0.5,0.375,0.0
5869,noisy,0.375,0.375,0.0
5870,nolte,0.0,0.0,1.0
5871,nominated,0.0,0.0,1.0
5872,nomination,0.0,0.0,1.0
5873,nominee,0.0,0.0,1.0
5874,non,0.0,0.625,0.0
5875,none,0.0,0.625,0.0
5876,nonetheless,0.125,0.5,0.0
5877,nonexistent,0.0,0.75,0.0
5878,nononsense,0.0,0.0,1.0
5879,nonprofessional,0.0,0.625,0.0
5880,nonsense,0.375,0.0,0.0
5881,nonsensical,0.625,0.0,0.0
5882,nonstop,0.0,0.0,1.0
5883,noon,0.0,0.0,1.0
5884,noonan,0.0,0.0,1.0
5885,nora,0.0,0.0,1.0
5886,norm,0.0,0.0,1.0
5887,normal,0.5,0.5,0.0
5888,normalcy,0.125,0.125,0.0
5889,normally,0.0,0.0,1.0
5890,norman,0.0,0.0,1.0
5891,north,0.0,0.0,1.0
5892,norton,0.0,0.0,1.0
5893,nose,0.375,0.0,0.0
5894,nossiter,0.0,0.0,1.0
5895,nostalgia,0.0,0.375,0.0
5896,nostalgic,0.0,0.75,0.0
5897,notable,0.375,0.0,0.0
5898,notably,0.0,0.0,1.0
5899,notch,0.125,0.0,0.0
5900,note,0.875,0.25,0.0
5901,noted,0.375,0.0,0.0
5902,noteworthy,0.375,0.0,0.0
5903,nothing,0.25,0.25,0.0
5904,notice,0.625,0.0,0.0
5905,noticeable,0.625,0.125,0.0
5906,noticeably,0.125,0.0,0.0
5907,noticed,0.125,0.0,0.0
5908,noticing,0.0,0.0,1.0
5909,noting,0.0,0.0,1.0
5910,notion,0.125,0.0,0.0
5911,notorious,0.0,0.875,0.0
5912,notre,0.0,0.0,1.0
5913,notting,0.0,0.0,1.0
5914,notwithstanding,0.125,0.5,0.0
5915,novel,0.5,0.125,0.0
5916,november,0.0,0.0,1.0
5917,novice,0.0,0.0,1.0
5918,nowhere,0.0,0.25,0.0
5919,noyce,0.0,0.0,1.0
5920,nt,0.0,0.0,1.0
5921,nuance,0.0,0.125,0.0
5922,nuanced,0.0,0.0,1.0
5923,nuclear,0.125,0.0,0.0
5924,nude,0.5,0.125,0.0
5925,nudity,0.125,0.375,0.0
5926,number,0.125,0.375,0.0
5927,numbing,0.0,0.5,0.0
5928,numerous,0.0,0.125,0.0
5929,nun,0.125,0.125,0.0
5930,nunez,0.0,0.0,1.0
5931,nunn,0.0,0.0,1.0
5932,nurse,0.375,0.125,0.0
5933,nut,0.0,0.125,0.0
5934,nutty,0.0,0.375,0.0
5935,nyc,0.0,0.0,1.0
5936,object,0.125,0.25,0.0
5937,objective,0.375,0.375,0.0
5938,obligatory,0.5,0.0,0.0
5939,obliged,0.625,0.0,0.0
5940,oblique,0.75,0.125,0.0
5941,oblivion,0.125,0.0,0.0
5942,oblivious,0.375,0.25,0.0
5943,obnoxious,0.0,0.625,0.0
5944,obrien,0.0,0.0,1.0
5945,obscene,0.25,0.75,0.0
5946,obscure,0.5,0.75,0.0
5947,obscurity,0.375,0.625,0.0
5948,observation,0.25,0.0,0.0
5949,observe,0.375,0.0,0.0
5950,observed,0.0,0.0,1.0
5951,observer,0.0,0.0,1.0
5952,observes,0.0,0.0,1.0
5953,observing,0.5,0.0,0.0
5954,obsessed,0.5,0.375,0.0
5955,obsession,0.25,0.75,0.0
5956,obsessive,0.375,0.125,0.0
5957,obstacle,0.0,0.0,1.0
5958,obtain,0.375,0.0,0.0
5959,obtuse,0.25,0.25,0.0
5960,obvious,0.5,0.0,0.0
5961,obviously,0.5,0.0,0.0
5962,obviousness,0.0,0.0,1.0
5963,occasion,0.125,0.0,0.0
5964,occasional,0.125,0.125,0.0
5965,occasionally,0.0,0.0,1.0
5966,occupies,0.0,0.0,1.0
5967,occur,0.5,0.0,0.0
5968,occurred,0.0,0.0,1.0
5969,occurrence,0.0,0.0,1.0
5970,occurring,0.0,0.0,1.0
5971,occurs,0.0,0.0,1.0
5972,ocean,0.0,0.0,1.0
5973,oconnor,0.0,0.0,1.0
5974,october,0.0,0.0,1.0
5975,octopussy,0.0,0.0,1.0
5976,odd,0.5,0.5,0.0
5977,oddball,0.0,0.0,1.0
5978,oddly,0.5,0.0,0.0
5979,odds,0.375,0.375,0.0
5980,ode,0.0,0.0,1.0
5981,odonnell,0.0,0.0,1.0
5982,odyssey,0.0,0.0,1.0
5983,oedekerk,0.0,0.0,1.0
5984,oeuvre,0.0,0.0,1.0
5985,offbeat,0.0,0.5,0.0
5986,offcolor,0.0,0.0,1.0
5987,offend,0.125,0.625,0.0
5988,offended,0.0,0.25,0.0
5989,offense,0.375,0.5,0.0
5990,offensive,0.222,0.778,0.0
5991,offer,0.25,0.0,0.0
5992,offered,0.0,0.0,1.0
5993,offering,0.125,0.0,0.0
5994,office,0.0,0.0,1.0
5995,officer,0.0,0.0,1.0
5996,official,0.25,0.0,0.0
5997,officially,0.0,0.0,1.0
5998,offputting,0.0,0.0,1.0
5999,offscreen,0.0,0.0,1.0
6000,offspring,0.0,0.125,0.0
6001,offthewall,0.0,0.0,1.0
6002,often,0.375,0.0,0.0
6003,oh,0.0,0.0,1.0
6004,ohara,0.0,0.0,1.0
6005,oil,0.0,0.125,0.0
6006,ok,0.375,0.125,0.0
6007,okay,0.625,0.125,0.0
6008,old,0.5,0.375,0.0
6009,older,0.5,0.0,0.0
6010,oldfashioned,0.0,0.0,1.0
6011,oldman,0.0,0.0,1.0
6012,oleanna,0.0,0.0,1.0
6013,oliver,0.0,0.0,1.0
6014,olivia,0.0,0.0,1.0
6015,olivier,0.0,0.0,1.0
6016,omen,0.0,0.0,1.0
6017,ominous,0.25,0.75,0.0
6018,omnipresent,0.0,0.0,1.0
6019,one,0.5,0.5,0.0
6020,oneal,0.0,0.0,1.0
6021,onedimensional,0.0,0.0,1.0
6022,onehundred,0.0,0.0,1.0
6023,oneil,0.0,0.0,1.0
6024,onejoke,0.0,0.0,1.0
6025,oneliners,0.0,0.0,1.0
6026,onenote,0.0,0.0,1.0
6027,oneself,0.0,0.0,1.0
6028,onesided,0.0,0.0,1.0
6029,ongoing,0.0,0.0,1.0
6030,onscreen,0.0,0.0,1.0
6031,ontarget,0.0,0.0,1.0
6032,onto,0.0,0.0,1.0
6033,oops,0.0,0.0,1.0
6034,ooze,0.0,0.25,0.0
6035,open,0.5,0.75,0.0
6036,opened,0.0,0.75,0.0
6037,opening,0.125,0.0,0.0
6038,openly,0.125,0.0,0.0
6039,opera,0.0,0.0,1.0
6040,operate,0.0,0.0,1.0
6041,operates,0.0,0.0,1.0
6042,operatic,0.0,0.0,1.0
6043,operation,0.0,0.0,1.0
6044,operative,0.5,0.0,0.0
6045,operator,0.0,0.0,1.0
6046,opinion,0.0,0.625,0.0
6047,opponent,0.5,0.5,0.0
6048,opportunity,0.5,0.0,0.0
6049,opposed,0.0,0.0,1.0
6050,opposing,0.5,0.5,0.0
6051,opposite,0.75,0.25,0.0
6052,oppressive,0.25,0.25,0.0
6053,opted,0.0,0.0,1.0
6054,optimism,0.5,0.125,0.0
6055,optimistic,0.75,0.25,0.0
6056,opting,0.0,0.0,1.0
6057,option,0.0,0.25,0.0
6058,opts,0.0,0.0,1.0
6059,opus,0.0,0.0,1.0
6060,oral,0.0,0.0,1.0
6061,orange,0.0,0.0,1.0
6062,orchestra,0.0,0.0,1.0
6063,ordeal,0.0,0.375,0.0
6064,order,0.125,0.25,0.0
6065,ordinarily,0.0,0.0,1.0
6066,ordinary,0.375,0.5,0.0
6067,organ,0.0,0.0,1.0
6068,organization,0.25,0.0,0.0
6069,organized,0.0,0.125,0.0
6070,orgy,0.125,0.0,0.0
6071,oriented,0.0,0.0,1.0
6072,origin,0.0,0.0,1.0
6073,original,0.625,0.5,0.0
6074,originality,0.0,0.625,0.0
6075,originally,0.125,0.0,0.0
6076,ormond,0.0,0.0,1.0
6077,orphan,0.0,0.125,0.0
6078,orson,0.0,0.0,1.0
6079,oscar,0.0,0.0,1.0
6080,oscarwinning,0.0,0.0,1.0
6081,osment,0.0,0.0,1.0
6082,ostensibly,0.5,0.125,0.0
6083,othello,0.0,0.5,0.0
6084,others,0.0,0.0,1.0
6085,otherwise,0.5,0.25,0.0
6086,otherworldly,0.0,0.875,0.0
6087,otto,0.0,0.0,1.0
6088,ounce,0.0,0.0,1.0
6089,outbreak,0.0,0.125,0.0
6090,outburst,0.5,0.375,0.0
6091,outcome,0.0,0.0,1.0
6092,outdated,0.0,0.75,0.0
6093,outdoor,0.125,0.0,0.0
6094,outdoors,0.0,0.0,1.0
6095,outer,0.0,0.0,1.0
6096,outfit,0.0,0.0,1.0
6097,outing,0.0,0.125,0.0
6098,outlandish,0.0,0.25,0.0
6099,outline,0.0,0.0,1.0
6100,outlook,0.0,0.0,1.0
6101,outofplace,0.0,0.0,1.0
6102,outrage,0.5,0.5,0.0
6103,outrageous,0.0,0.875,0.0
6104,outrageousness,0.5,0.625,0.0
6105,outright,0.25,0.5,0.0
6106,outset,0.125,0.0,0.0
6107,outshines,0.0,0.0,1.0
6108,outside,0.125,0.125,0.0
6109,outsider,0.0,0.625,0.0
6110,outstanding,0.75,0.125,0.0
6111,outtake,0.0,0.5,0.0
6112,overact,0.375,0.125,0.0
6113,overacted,0.0,0.0,1.0
6114,overacting,0.0,0.875,0.0
6115,overacts,0.0,0.0,1.0
6116,overall,0.0,0.125,0.0
6117,overbearing,0.625,0.375,0.0
6118,overblown,0.125,0.625,0.0
6119,overboard,0.0,0.0,1.0
6120,overcome,0.375,0.625,0.0
6121,overcomes,0.0,0.0,1.0
6122,overcoming,0.0,0.0,1.0
6123,overdone,0.125,0.0,0.0
6124,overflowing,0.0,0.0,1.0
6125,overkill,0.0,0.25,0.0
6126,overlapping,0.0,0.0,1.0
6127,overload,0.0,0.5,0.0
6128,overlong,0.0,0.0,1.0
6129,overlook,0.5,0.125,0.0
6130,overlooked,0.125,0.5,0.0
6131,overly,0.125,0.25,0.0
6132,overplayed,0.0,0.0,1.0
6133,overplotted,0.0,0.0,1.0
6134,overpowering,0.25,0.25,0.0
6135,overrated,0.0,0.0,1.0
6136,overriding,0.125,0.0,0.0
6137,oversaturated,0.0,0.0,1.0
6138,overseas,0.0,0.0,1.0
6139,overt,0.375,0.5,0.0
6140,overthetop,0.0,0.0,1.0
6141,overtly,0.5,0.125,0.0
6142,overtone,0.375,0.125,0.0
6143,overused,0.0,0.0,1.0
6144,overweight,0.0,0.0,1.0
6145,overwhelm,0.375,0.375,0.0
6146,overwhelmed,0.0,0.0,1.0
6147,overwhelming,0.25,0.25,0.0
6148,overwhelms,0.0,0.0,1.0
6149,overwrought,0.0,0.125,0.0
6150,owen,0.0,0.0,1.0
6151,owes,0.0,0.0,1.0
6152,owner,0.0,0.0,1.0
6153,oxygen,0.0,0.0,1.0
6154,oz,0.0,0.0,1.0
6155,ozu,0.0,0.0,1.0
6156,pablo,0.0,0.0,1.0
6157,pace,0.0,0.0,1.0
6158,paced,0.0,0.0,1.0
6159,pacific,0.625,0.25,0.0
6160,pacing,0.0,0.0,1.0
6161,pacino,0.0,0.0,1.0
6162,pack,0.0,0.25,0.0
6163,package,0.0,0.0,1.0
6164,packed,0.0,0.125,0.0
6165,pad,0.125,0.0,0.0
6166,padded,0.0,0.0,1.0
6167,padding,0.0,0.0,1.0
6168,page,0.0,0.0,1.0
6169,pageant,0.0,0.0,1.0
6170,paid,0.625,0.125,0.0
6171,pain,0.0,0.75,0.0
6172,painful,0.125,0.875,0.0
6173,painfully,0.0,0.25,0.0
6174,paint,0.0,0.0,1.0
6175,painted,0.0,0.25,0.0
6176,painter,0.0,0.0,1.0
6177,painting,0.0,0.0,1.0
6178,pair,0.125,0.0,0.0
6179,pairing,0.0,0.0,1.0
6180,pakula,0.0,0.0,1.0
6181,pal,0.125,0.0,0.0
6182,palace,0.0,0.0,1.0
6183,palatable,0.375,0.125,0.0
6184,pale,0.5,0.75,0.0
6185,palette,0.0,0.0,1.0
6186,palma,0.0,0.0,1.0
6187,palmetto,0.0,0.25,0.0
6188,palminteri,0.0,0.0,1.0
6189,palookaville,0.0,0.0,1.0
6190,palpable,0.625,0.0,0.0
6191,paltrow,0.0,0.0,1.0
6192,pam,0.0,0.0,1.0
6193,pamela,0.0,0.0,1.0
6194,pan,0.125,0.25,0.0
6195,panache,0.375,0.25,0.0
6196,pancake,0.0,0.0,1.0
6197,panchali,0.0,0.0,1.0
6198,panda,0.0,0.0,1.0
6199,pandering,0.0,0.0,1.0
6200,panic,0.25,0.75,0.0
6201,pant,0.0,0.125,0.0
6202,panther,0.0,0.0,1.0
6203,papaya,0.0,0.0,1.0
6204,paper,0.0,0.0,1.0
6205,paperback,0.0,0.0,1.0
6206,paperthin,0.0,0.0,1.0
6207,par,0.0,0.0,1.0
6208,parade,0.0,0.0,1.0
6209,paradigm,0.125,0.375,0.0
6210,paradise,0.375,0.125,0.0
6211,paradiso,0.0,0.0,1.0
6212,paragraph,0.25,0.0,0.0
6213,parallel,0.125,0.25,0.0
6214,paramount,0.125,0.0,0.0
6215,paranoia,0.0,0.75,0.0
6216,paranoid,0.0,0.75,0.0
6217,parent,0.0,0.0,1.0
6218,parenthood,0.0,0.0,1.0
6219,parenting,0.0,0.0,1.0
6220,paris,0.0,0.0,1.0
6221,parisian,0.0,0.0,1.0
6222,park,0.0,0.0,1.0
6223,parker,0.0,0.0,1.0
6224,parking,0.0,0.0,1.0
6225,parody,0.0,0.125,0.0
6226,part,0.0,0.0,1.0
6227,partial,0.625,0.0,0.0
6228,partially,0.0,0.0,1.0
6229,participant,0.0,0.0,1.0
6230,participation,0.0,0.0,1.0
6231,particular,0.25,0.125,0.0
6232,particularly,0.125,0.0,0.0
6233,partly,0.0,0.0,1.0
6234,partner,0.0,0.0,1.0
6235,party,0.0,0.0,1.0
6236,pas,0.0,0.0,1.0
6237,pascal,0.0,0.0,1.0
6238,pass,0.5,0.875,0.0
6239,passable,0.25,0.375,0.0
6240,passably,0.125,0.25,0.0
6241,passage,0.0,0.0,1.0
6242,passed,0.0,0.0,1.0
6243,passenger,0.0,0.0,1.0
6244,passing,0.5,0.75,0.0
6245,passion,0.625,0.5,0.0
6246,passionate,0.375,0.375,0.0
6247,passive,0.375,0.25,0.0
6248,past,0.0,0.25,0.0
6249,pastel,0.125,0.25,0.0
6250,pastoral,0.125,0.0,0.0
6251,pat,0.5,0.375,0.0
6252,patch,0.0,0.125,0.0
6253,patently,0.5,0.0,0.0
6254,path,0.0,0.0,1.0
6255,pather,0.0,0.0,1.0
6256,pathetic,0.333,0.875,0.0
6257,pathetically,0.5,0.5,0.0
6258,pathos,0.25,0.875,0.0
6259,patience,0.75,0.0,0.0
6260,patient,0.5,0.5,0.0
6261,patric,0.0,0.0,1.0
6262,patrice,0.0,0.0,1.0
6263,patricia,0.0,0.0,1.0
6264,patrick,0.0,0.0,1.0
6265,patriot,0.0,0.0,1.0
6266,patriotic,0.125,0.0,0.0
6267,patriotism,0.125,0.125,0.0
6268,patron,0.0,0.0,1.0
6269,pattern,0.5,0.125,0.0
6270,patton,0.0,0.0,1.0
6271,paucity,0.0,0.75,0.0
6272,paul,0.0,0.125,0.0
6273,paula,0.0,0.0,1.0
6274,paulie,0.0,0.0,1.0
6275,paulina,0.0,0.0,1.0
6276,pauline,0.0,0.0,1.0
6277,pauly,0.0,0.0,1.0
6278,pause,0.25,0.0,0.0
6279,paxton,0.0,0.0,1.0
6280,pay,0.5,0.25,0.0
6281,payback,0.0,0.125,0.0
6282,paycheck,0.0,0.0,1.0
6283,paying,0.625,0.125,0.0
6284,paymer,0.0,0.0,1.0
6285,payne,0.0,0.0,1.0
6286,payoff,0.625,0.0,0.0
6287,pb,0.0,0.0,1.0
6288,peace,0.25,0.5,0.0
6289,peaceful,0.25,0.0,0.0
6290,peacemaker,0.0,0.0,1.0
6291,peach,0.25,0.125,0.0
6292,peak,0.375,0.25,0.0
6293,peanut,0.375,0.125,0.0
6294,pearce,0.0,0.0,1.0
6295,pearl,0.125,0.0,0.0
6296,peasant,0.0,0.25,0.0
6297,pecker,0.0,0.125,0.0
6298,peckinpah,0.0,0.0,1.0
6299,peculiar,0.625,0.375,0.0
6300,pedantic,0.5,0.0,0.0
6301,pedestrian,0.125,0.25,0.0
6302,pedro,0.0,0.0,1.0
6303,peebles,0.0,0.0,1.0
6304,peek,0.125,0.0,0.0
6305,peel,0.0,0.0,1.0
6306,peeling,0.0,0.0,1.0
6307,peer,0.0,0.0,1.0
6308,pelican,0.0,0.0,1.0
6309,pen,0.0,0.0,1.0
6310,penchant,0.375,0.0,0.0
6311,penelope,0.0,0.0,1.0
6312,penetrate,0.125,0.0,0.0
6313,penetrating,0.25,0.25,0.0
6314,penis,0.0,0.0,1.0
6315,penn,0.0,0.0,1.0
6316,penned,0.0,0.0,1.0
6317,penny,0.0,0.0,1.0
6318,pensive,0.333,0.667,0.0
6319,people,0.0,0.0,1.0
6320,pepper,0.0,0.0,1.0
6321,peppered,0.0,0.0,1.0
6322,per,0.0,0.0,1.0
6323,perceived,0.0,0.0,1.0
6324,percent,0.0,0.0,1.0
6325,perception,0.5,0.0,0.0
6326,perceptive,0.5,0.0,0.0
6327,perez,0.0,0.0,1.0
6328,perfect,0.75,0.125,0.0
6329,perfection,0.125,0.5,0.0
6330,perfectly,0.5,0.125,0.0
6331,perform,0.0,0.0,1.0
6332,performance,0.25,0.0,0.0
6333,performed,0.0,0.0,1.0
6334,performer,0.0,0.0,1.0
6335,performing,0.0,0.0,1.0
6336,performs,0.0,0.0,1.0
6337,perfunctory,0.125,0.75,0.0
6338,perhaps,0.0,0.0,1.0
6339,peril,0.0,0.75,0.0
6340,period,0.125,0.125,0.0
6341,periodic,0.0,0.0,1.0
6342,periodically,0.25,0.0,0.0
6343,peripheral,0.0,0.125,0.0
6344,perkins,0.0,0.0,1.0
6345,perky,0.5,0.25,0.0
6346,permanent,0.0,0.625,0.0
6347,permit,0.0,0.25,0.0
6348,perpetual,0.25,0.0,0.0
6349,perpetually,0.0,0.0,1.0
6350,perplexed,0.0,0.75,0.0
6351,perplexing,0.125,0.125,0.0
6352,perry,0.0,0.0,1.0
6353,persistent,0.5,0.75,0.0
6354,person,0.0,0.0,1.0
6355,persona,0.0,0.0,1.0
6356,personal,0.5,0.0,0.0
6357,personality,0.0,0.125,0.0
6358,personally,0.0,0.0,1.0
6359,perspective,0.0,0.0,1.0
6360,persuasion,0.0,0.625,0.0
6361,pertinent,0.375,0.25,0.0
6362,pervasive,0.0,0.0,1.0
6363,perverse,0.0,0.875,0.0
6364,perversion,0.375,0.0,0.0
6365,perversity,0.75,0.25,0.0
6366,pesci,0.0,0.0,1.0
6367,pessimistic,0.0,0.25,0.0
6368,pet,0.375,0.125,0.0
6369,pete,0.0,0.0,1.0
6370,peter,0.0,0.125,0.0
6371,petersen,0.0,0.0,1.0
6372,peterson,0.0,0.0,1.0
6373,petty,0.25,0.75,0.0
6374,petulant,0.0,0.25,0.0
6375,pfeiffer,0.0,0.0,1.0
6376,pg,0.0,0.0,1.0
6377,pg13,0.0,0.0,1.0
6378,phantom,0.125,0.375,0.0
6379,phase,0.0,0.0,1.0
6380,phenomenal,0.375,0.0,0.0
6381,phenomenon,0.375,0.0,0.0
6382,phil,0.0,0.0,1.0
6383,philadelphia,0.0,0.0,1.0
6384,philip,0.0,0.0,1.0
6385,philippe,0.0,0.0,1.0
6386,phillip,0.0,0.0,1.0
6387,phillips,0.0,0.0,1.0
6388,philosopher,0.0,0.0,1.0
6389,philosophical,0.0,0.5,0.0
6390,philosophizing,0.0,0.0,1.0
6391,philosophy,0.125,0.0,0.0
6392,phone,0.0,0.0,1.0
6393,phony,0.0,0.75,0.0
6394,photo,0.0,0.0,1.0
6395,photograph,0.0,0.0,1.0
